loss,count
47682.5,4
47684.7,10
47688.3,17
47690,5
47693.2,2
47697.2,5
47697.9,21
47700.1,5
47702.2,5
47706.6,10
47707.1,5
47708.6,12
47710.4,1
47714.2,2
47716.7,11
47719.5,1
47721.1,5
47722.5,12
47722.7,3
47726.3,6
47726.8,22
47729.2,8
47729.8,11
47735,3
47735.4,1
47738,8
47739.9,13
47741.6,9
47748.1,13
47750.2,11
47751.4,5
47752.3,33
47753.8,6
47761.5,8
47762.5,7
47763,8
47765,4
47769,18
47770.4,4
47771.6,12
47775.9,8
47779.5,5
47782.3,5
47783.4,3
47784.1,3
47791.3,4
47795.2,4
47796.2,8
47799.5,4
47802.9,6
47807.4,6
47808.6,3
47809.3,15
47810.2,3
47812.4,2
47813.1,10
47820.2,9
47820.3,11
47823.9,6
47824.1,5
47826.8,9
47828.4,9
47830.6,14
47830.8,15
47835.7,7
47839.3,6
47840.7,4
47841.1,1
47841.5,6
47842.7,13
47849.1,2
47849.6,8
47849.8,2
47851.6,7
47852.2,5
47852.7,2
47854.1,8
47856.7,2
47859.7,13
47865,4
47868.2,18
47868.6,1
47871.5,8
47873.2,3
47881.1,5
47885.9,5
47886.3,24
47889.4,8
47896.5,1
47897,6
47897.1,7
47899.5,22
47902.2,12
47904.5,9
47913,14
47915.2,3
47915.9,11
47918.2,7
47924.8,5
47926.4,5
47928.3,8
47928.4,9
47930,3
47930.2,3
47934,3
47936.5,17
47938.7,6
47941.8,6
47941.9,7
47942.3,2
47944.3,8
47945.2,15
47948.8,17
47950.9,9
47952.4,22
47954.3,5
47957.4,20
47957.9,1
47960,5
47966.2,7
47966.6,4
47969.8,13
47970.2,1
47970.7,4
47971.8,2
47973.1,10
47973.8,1
47976.3,29
47976.7,5
47978.5,5
47981.3,6
47982.7,1
47983.6,4
47985,17
47988.6,19
47990.6,4
47995.5,4
47998.6,2
47999.8,17
48001.5,3
48002.2,6
48007.3,1
48010.3,2
48015.5,9
48017.4,9
48020.4,3
48021.1,14
48023.4,7
48025.6,13
48027.7,4
48028.4,3
48029.1,15
48031.1,9
48031.6,2
48038.5,5
48039.1,3
48040,6
48040.3,1
48040.6,3
48046.5,9
48047,3
48049.2,1
48050.4,7
48055.3,7
48057,2
48059.4,4
48065.4,25
48065.8,2
48067.6,6
48068.2,8
48071.8,1
48072.7,7
48075.9,6
48078.3,7
48084.4,11
48084.6,3
48084.9,4
48088,13
48088.4,1
48090.9,16
48097.1,1
48101.4,11
48104.3,8
48106.8,17
48107.4,5
48112.5,5
48113.2,6
48116.3,3
48116.8,11
48118.2,17
48120.2,12
48120.7,3
48126.2,3
48129.1,7
48129.7,1
48132.7,7
48135.6,17
48135.7,15
48136.2,5
48136.3,8
48150,2
48153,6
48155,1
48161.2,8
48162.2,1
48165.1,3
48166.9,10
48170.9,3
48173.4,20
48173.9,4
48174.1,5
48177,20
48177.1,13
48179.9,2
48180,21
48181,7
48181.1,3
48186.2,3
48189.8,9
48192.9,9
48198.7,2
48203.6,1
48205.9,11
48206.6,3
48208.4,18
48208.8,2
48209.5,17
48209.9,4
48215.3,3
48217.5,3
48218.2,10
48218.4,10
48221.8,5
48225.4,5
48228.3,23
48228.7,3
48235.4,2
48237.2,7
48238.8,4
48243.7,9
48244.1,1
48251.3,4
48253.6,2
48253.8,26
48254.2,8
48256.6,5
48260.2,2
48262.5,15
48263,4
48263.2,4
48263.9,27
48266.3,9
48266.7,9
48269.7,4
48273,1
48273.9,2
48275.4,6
48276.8,2
48283.6,8
48285.2,16
48287.8,4
48294.3,3
48295.2,23
48295.7,3
48295.8,7
48297.9,4
48298.6,8
48300.9,11
48304.4,4
48304.7,3
48305,2
48309.1,4
48314.5,11
48315.1,2
48316.6,3
48317.8,6
48323.4,7
48323.5,8
48324.1,7
48327.9,5
48332.3,3
48334.3,3
48340,15
48342.4,16
48345.7,9
48349.3,2
48352.2,10
48352.3,13
48355.8,7
48363.2,4
48363.9,13
48365.5,14
48365.9,5
48368.4,25
48369.5,3
48371.5,13
48374.6,3
48378.2,7
48381.1,1
48381.3,6
48384.3,32
48384.8,2
48384.9,13
48389.8,1
48392,3
48393.8,2
48395.9,4
48396.8,21
48397,2
48397.1,10
48400.3,8
48403.7,4
48405.7,2
48408,1
48408.2,40
48413.2,7
48413.8,3
48421.1,6
48422.6,3
48425.9,2
48429.3,13
48433.5,3
48440,5
48441.4,7
48445.2,7
48451.4,1
48451.6,6
48452.3,2
48453,11
48458.1,9
48458.6,5
48462.3,2
48463.5,9
48467.3,4
48468.3,3
48470.2,6
48470.4,6
48473.6,18
48474,8
48474,4
48482.2,2
48482.3,12
48484.8,5
48485.9,24
48491.4,7
48492.4,37
48492.8,6
48497.9,15
48502.9,11
48503.5,1
48510.2,17
48511.8,12
48512.2,2
48513.8,11
48517.7,2
48518.4,12
48520.7,8
48527.7,6
48529.1,2
48530.8,13
48531.1,4
48532.6,3
48537.7,1
48538.6,2
48539.5,10
48541.6,4
48542,2
48542.7,7
48547.2,4
48547.7,5
48550.3,3
48557.5,3
48559.9,16
48560.4,3
48562.7,19
48571.6,5
48573.2,2
48575.6,8
48579.2,7
48581.9,5
48582.5,4
48585.5,4
48586.3,2
48587,10
48587.5,32
48592,7
48592.6,2
48594.1,2
48596.4,2
48600.9,15
48604.7,6
48605.8,6
48609.8,2
48611.8,3
48613,11
48615.4,7
48615.9,10
48616.3,19
48619.9,18
48621.7,4
48627.9,4
48628,20
48629.8,7
48630.7,4
48631.8,8
48633.6,6
48640.7,6
48641.4,14
48649,12
48656.7,4
48657.9,7
48660.7,7
48661.2,10
48661.7,7
48672.1,5
48672.6,5
48672.7,2
48673.2,4
48673.4,12
48674.6,7
48684.3,3
48685.2,24
48685.5,3
48690,6
48692,4
48698.6,7
48700.9,9
48701.5,2
48702.2,3
48706.8,14
48717,5
48717.1,24
48717.5,7
48719.5,2
48719.9,17
48722.7,7
48727.6,7
48728.2,1
48729.8,7
48730,6
48738.7,3
48740.7,5
48745.8,1
48745.9,5
48746.3,1
48746.6,20
48747,2
48748.8,6
48754.6,5
48755.5,10
48762,12
48762.3,1
48762.5,13
48764.7,8
48767.6,10
48774.3,15
48775.4,14
48775.9,31
48776.3,5
48791.3,7
48793.6,6
48795.2,10
48797.3,2
48806.8,10
48807.4,12
48808.6,3
48810.1,5
48816.1,4
48819.1,3
48819.5,2
48820.2,12
48820.3,9
48820.7,19
48827.8,3
48830.8,23
48831.4,2
48835,5
48835.7,9
48837.9,2
48841.5,8
48843.9,5
48849.1,6
48849.6,11
48851.1,19
48851.6,10
48852.2,6
48856.7,1
48860.5,4
48865,25
48865,8
48872.7,2
48873.9,8
48879.9,3
48886.4,2
48888.6,1
48888.7,2
48889.4,17
48896.5,4
48898.8,2
48900.3,8
48905.4,2
48905.5,29
48917.5,2
48918.2,3
48918.4,11
48922,6
48924.8,5
48927.6,3
48929.1,5
48933,4
48935.4,1
48936.8,4
48937.3,4
48938.7,14
48944.2,6
48949.6,2
48950.9,16
48954.3,3
48956.1,7
48956.7,2
48961.8,2
48962.7,33
48963,4
48965.6,3
48966.4,17
48966.8,2
48973.5,7
48977.1,3
48977.5,2
48978.5,16
48982.7,3
48983.6,7
48984,15
48985.2,30
48989.4,4
48992.3,4
48994.5,3
48995.2,13
48995.9,18
49001.5,5
49004.5,4
49005.4,2
49007.3,10
49007.5,15
49010.3,3
49010.7,45
49011.1,5
49014,11
49018.2,2
49019.3,5
49023.4,9
49026.4,4
49028.4,1
49029.4,3
49034.3,5
49039.1,1
49039.5,15
49040,14
49040.6,7
49049.3,2
49055.5,16
49057.7,4
49059.4,10
49063.2,4
49066.2,8
49068.2,6
49071.8,1
49072.7,8
49074.8,3
49077.1,2
49079.1,5
49082,3
49083.6,6
49084.3,9
49084.4,15
49084.9,8
49087.2,6
49093.6,2
49095.9,7
49097.5,12
49107.5,3
49108,2
49112.5,14
49113.2,8
49116.3,4
49121.4,9
49123.4,5
49125.2,1
49125.4,1
49129.1,9
49129.7,5
49137.1,1
49138,12
49144,3
49151.4,4
49152.3,2
49152.8,5
49153,14
49155.2,4
49162.9,11
49165,6
49166.2,8
49166.9,14
49172.7,2
49173.6,32
49174.1,6
49176.3,4
49177.8,9
49181.6,1
49182.8,5
49183.8,6
49184.3,14
49184.8,1
49191.7,3
49192.9,10
49193.5,2
49195,7
49197.1,4
49198.7,3
49199.5,7
49203.6,3
49208.3,7
49212.6,5
49214.3,3
49217.5,5
49218.4,17
49220.8,8
49221.4,8
49226.2,2
49227,2
49227.1,10
49229.1,5
49231.5,5
49239.3,10
49241.6,5
49243.9,18
49244.3,1
49245.4,10
49254.1,5
49254.6,5
49255,2
49256.6,6
49260.6,8
49262.7,39
49263.2,3
49267.5,4
49270.4,3
49273.4,17
49273.9,3
49275.4,19
49282.9,3
49284.1,5
49285.9,7
49286.3,6
49287.8,5
49294.5,4
49300.9,10
49304.7,5
49311.8,7
49311.9,3
49313.4,10
49315.9,2
49318.4,15
49323.5,10
49327.3,7
49330.7,10
49332.3,14
49334.3,6
49334.3,3
49341.2,5
49343.2,5
49345.7,13
49346.1,3
49351.3,8
49353.1,1
49356.6,4
49359.5,4
49360,10
49363.1,11
49363.2,5
49371.2,3
49372.2,10
49372.7,6
49375,8
49381,5
49381.3,13
49381.4,1
49381.9,4
49385.5,2
49391.1,15
49391.5,7
49392,4
49393.8,8
49396.1,6
49399.8,7
49406.8,1
49407.5,8
49408,2
49409.8,7
49411,7
49414.6,4
49415.5,5
49416.4,2
49417,2
49419.9,9
49421.1,24
49428.6,10
49430.3,7
49433.5,3
49435.9,12
49436.8,7
49440.4,9
49442.2,2
49442.5,3
49449,11
49451.6,3
49452.3,10
49455.3,11
49458.2,3
49459.1,7
49460.3,4
49461.3,10
49461.8,1
49462.3,3
49464.7,6
49468.3,4
49470.1,7
49470.4,8
49471,1
49472.5,4
49476.6,14
49480.2,9
49481.1,1
49482.2,1
49487.1,4
49491.4,8
49493.1,1
49493.2,9
49493.8,8
49498.9,1
49500.1,6
49504.3,1
49505.7,15
49509,5
49510.2,17
49519.1,7
49520.7,8
49522.7,10
49522.7,2
49523.1,2
49531.6,4
49531.9,3
49534.5,6
49538.1,13
49538.6,7
49539.5,15
49542,3
49548.2,8
49548.6,4
49550.3,3
49550.4,14
49550.5,9
49551,4
49561.2,4
49569.8,1
49574.3,11
49576,6
49576.2,4
49579.3,2
49579.9,3
49580,3
49582.5,8
49588.2,17
49588.7,5
49594.8,16
49595.9,6
49596.4,6
49598.4,12
49604.8,4
49606,12
49607.5,5
49609.8,14
49611.8,6
49611.8,2
49616.7,4
49617.8,6
49619.1,6
49620.7,6
49623.6,6
49624.3,8
49624.7,2
49627.2,5
49627.3,5
49627.9,6
49630.6,5
49633,5
49636.6,3
49640.7,5
49643.1,14
49644.6,8
49646.6,2
49650.2,2
49656.7,4
49658.5,4
49658.9,5
49662.5,1
49663.4,9
49665,9
49665.4,4
49668.6,12
49669,2
49671.6,6
49672.1,4
49672.6,3
49672.7,3
49675.1,13
49677.3,14
49677.8,3
49681.1,3
49684.3,1
49684.5,3
49685.2,32
49685.5,3
49688.5,5
49695.2,1
49698.6,15
49700,15
49700.9,3
49701.5,3
49706.9,1
49709.8,7
49713.4,6
49717,5
49719.9,13
49720.3,1
49728.8,7
49730,12
49730.4,3
49736.6,12
49738.7,7
49738.9,8
49739.1,4
49740.7,8
49745.8,4
49749.6,4
49754.1,9
49754.6,8
49755.5,21
49757.9,4
49764.2,13
49764.6,1
49767,11
49768.4,1
49774.3,22
49778.7,9
49783.2,10
49786.8,17
49787.2,3
49795.9,4
49796,1
49804.6,2
49806.1,5
49807.5,11
49808.2,1
49809.4,4
49811.1,4
49815.1,5
49815.7,7
49819.5,3
49823,30
49825.9,4
49827,7
49827.8,3
49828,3
49831.6,8
49834.5,14
49838.7,1
49840.7,4
49843.9,3
49851.8,9
49854.8,3
49855.5,9
49855.9,1
49857.5,2
49860,11
49860.5,6
49861.1,4
49866.2,2
49867.8,10
49869.8,5
49872.7,4
49872.9,3
49874.3,16
49875.9,17
49879.9,6
49883.2,8
49884.8,3
49885,3
49888.4,10
49888.7,1
49888.8,2
49895.3,1
49896.6,3
49897.1,9
49897.3,2
49899.6,1
49899.8,14
49900.2,2
49900.3,7
49904.8,8
49905.4,4
49907.2,15
49912.7,13
49914.1,3
49917.5,3
49918.4,17
49928.4,1
49928.6,4
49929.1,7
49933,2
49936.8,5
49943.9,4
49944.6,11
49949.6,6
49950.2,1
49952.6,10
49955.1,2
49961.8,3
49962,1
49962.7,46
49965.6,3
49972.7,2
49973.5,9
49973.9,11
49973.9,6
49977.5,11
49984,18
49984.4,2
49989.4,8
49994.5,3
50001.8,4
50003.2,5
50005.4,5
50007.5,17
50014.3,2
50015.4,5
50015.5,5
50018.2,5
50019.3,7
50020.6,4
50024.2,4
50027.1,3
50030.7,6
50031.1,9
50033.1,4
50034.3,9
50039.3,2
50041.9,3
50042.8,19
50043,12
50044.3,3
50052,7
50056.2,12
50059.8,5
50060.2,3
50062.7,16
50063.2,7
50071.6,12
50073.5,6
50075.5,3
50077.1,3
50079.1,6
50082,3
50083.6,6
50088.6,3
50095.9,7
50097.4,2
50103.4,1
50104.5,6
50104.6,2
50104.8,4
50106.8,4
50107.5,3
50113.3,3
50116.2,2
50117,4
50119.6,15
50120,2
50121.4,3
50123.4,6
50125.2,5
50131.9,11
50132.3,5
50133,9
50133.4,3
50133.9,3
50138.4,40
50144,6
50144.6,5
50148.9,4
50149.5,3
50151.8,14
50152.3,4
50152.8,5
50160.7,8
50162.3,5
50163.7,2
50165,5
50166.2,4
50173.7,8
50176.8,10
50177.1,2
50177.8,11
50181.6,6
50183.6,7
50183.8,18
50190.2,10
50192.5,2
50193.7,4
50193.8,9
50202.5,6
50206.1,3
50208.7,16
50212.6,5
50214.3,5
50219.2,3
50221.4,9
50221.6,4
50230.3,5
50231.4,7
50231.5,5
50232.3,3
50237.9,2
50238,9
50238.6,1
50240.4,6
50241.6,9
50246.2,3
50249.1,3
50250.5,6
50254.1,5
50256.3,6
50263.9,4
50265.9,11
50267.5,2
50267.9,4
50270.4,10
50275.8,8
50276.2,5
50279.6,4
50282.9,8
50286.3,10
50301.7,5
50304.6,4
50307.7,8
50308.4,5
50311.8,4
50311.9,11
50319.4,3
50320.3,16
50320.5,4
50320.6,3
50324.3,3
50326.8,31
50327.3,7
50329.5,3
50330.7,1
50333,4
50336,3
50339.6,6
50340.7,5
50341.2,9
50343.2,7
50346.1,11
50348.2,6
50349.4,1
50352.1,2
50356.6,6
50359.5,5
50360,15
50362.1,8
50365.5,3
50368.7,2
50370.9,2
50371.5,4
50371.6,17
50372.2,16
50381,10
50381.4,1
50382.1,2
50391.9,5
50392.3,1
50394.8,8
50397.1,15
50397.5,3
50399.8,15
50409.8,5
50410,8
50410.7,12
50413.6,6
50415.9,35
50416.4,4
50417,8
50420.7,3
50421.9,4
50422.1,11
50426.4,6
50427,3
50428.6,10
50428.8,8
50430.3,5
50437.3,5
50439.5,7
50439.6,2
50441.2,2
50442.5,8
50447.7,8
50451.2,3
50453.9,3
50454.3,11
50454.6,2
50458.4,5
50461.3,13
50465.1,4
50466.2,6
50469.1,3
50470.1,3
50471.2,7
50476.8,24
50481,2
50483,3
50483.9,5
50487.5,5
50493.1,1
50495.1,4
50495.6,6
50496.1,4
50498.9,3
50499.1,11
50502.7,4
50505.6,14
50505.7,18
50509,7
50509.8,2
50511,7
50519.1,8
50524.4,3
50528,11
50531.6,7
50534.5,13
50540.3,5
50540.9,6
50549.3,5
50550.4,12
50550.5,11
50551,2
50557.1,4
50561.2,4
50564.2,7
50567.8,9
50569.8,5
50570.2,4
50573.6,3
50574.3,22
50576,13
50579.3,3
50580.7,1
50584.7,15
50585.2,4
50587.5,5
50588.2,17
50589.1,13
50594.8,23
50596.9,11
50599.1,12
50599.6,1
50604.8,5
50613.5,1
50618.4,6
50619.1,10
50620.7,5
50623.6,13
50625.7,3
50628,5
50628.7,3
50629.6,7
50633,14
50635.6,1
50643,4
50643.9,4
50644.6,7
50646.8,1
50647.5,2
50653.3,11
50657.5,1
50658.5,15
50658.9,1
50663.4,11
50665.2,19
50665.6,6
50669.4,6
50669.8,2
50672.3,14
50674.4,4
50675.4,5
50675.9,6
50676.3,1
50677.3,13
50681.1,12
50684.5,6
50685.1,1
50686,4
50686.6,2
50688.2,5
50688.7,1
50691.1,3
50695.2,1
50699.4,7
50703.7,3
50704.2,3
50705.4,9
50709.1,2
50717.1,5
50717.8,2
50718.7,5
50720.7,3
50730.9,7
50733.2,2
50735.9,1
50738.9,7
50749.1,2
50749.6,10
50754.3,15
50759.2,5
50762,2
50765,7
50767,8
50773.1,9
50775.1,18
50777.5,11
50777.9,4
50778.7,14
50783.2,20
50786.2,4
50796.3,14
50796.7,1
50804.6,3
50805,4
50806.8,5
50807.5,12
50812.9,16
50815.1,10
50822.3,9
50823,36
50825.9,2
50828,13
50835.9,4
50838.7,3
50841.7,12
50844.7,3
50851.1,1
50851.6,1
50851.8,16
50854.8,3
50862.8,8
50863.5,5
50863.8,7
50866.6,8
50867.8,14
50872.9,9
50873,2
50873.5,1
50877.1,2
50880.7,1
50881.6,5
50883.1,2
50883.2,8
50883.6,4
50885.8,1
50891.4,16
50892.1,9
50892.3,1
50893.8,4
50895.9,1
50896.6,9
50897.1,16
50899.6,5
50902.6,6
50906.2,4
50907.1,4
50908,6
50908.6,3
50912.7,16
50920.2,2
50921.4,17
50925,1
50928.4,1
50931.9,12
50933.8,3
50937.5,2
50943.9,5
50946.9,12
50950.7,6
50951.9,6
50952.9,3
50962,3
50962.6,3
50963.5,14
50964.1,4
50965.1,7
50969.5,13
50972.7,3
50981.2,7
50982.9,10
50984.8,6
50991.7,5
50993.9,2
50997.3,4
51001.8,14
51010.7,7
51014.3,4
51014.7,3
51020.6,5
51021,11
51023,1
51026.1,6
51026.6,1
51027.3,8
51030.2,4
51031.1,17
51031.5,1
51033.1,1
51038,2
51039.8,7
51041.9,4
51042,2
51042.1,3
51042.8,29
51051.9,10
51056.2,16
51061.4,1
51065.9,4
51070.9,3
51071.5,1
51071.6,13
51079.8,8
51080.2,3
51082.8,3
51086.4,5
51088,3
51096.7,3
51097.6,6
51099.1,4
51103.4,2
51106.8,1
51108.3,2
51109.8,5
51110.7,3
51115.2,2
51116.3,1
51116.4,10
51124.6,3
51127.1,6
51128.2,3
51131.9,35
51132.3,3
51134.7,10
51139.6,4
51141,3
51144.8,3
51150.5,2
51153.5,3
51155,9
51155.5,5
51157.9,14
51160.6,1
51160.7,13
51163.7,3
51166.7,8
51168.7,7
51168.9,7
51172.7,6
51176.8,13
51177.1,1
51180.1,3
51184.6,8
51185.5,11
51190.2,16
51192.5,3
51198.9,10
51202.7,7
51209.4,10
51213.4,2
51221.6,8
51228.2,6
51228.7,4
51230.3,3
51230.5,5
51230.7,5
51232.3,8
51241.2,3
51242.4,3
51242.6,1
51246.2,7
51247,14
51249.1,6
51249.3,5
51255.8,6
51257.8,2
51260,3
51265.9,22
51270.3,7
51270.7,2
51274.8,10
51278.8,1
51286.7,5
51287.5,2
51289.1,9
51299.1,4
51302.7,6
51304.8,6
51314.6,15
51315,2
51315.5,5
51316.6,2
51317.9,10
51318.6,3
51319.4,2
51319.6,2
51320.3,32
51326.1,6
51330.3,1
51331.5,2
51332.3,2
51343.4,9
51343.9,4
51344.6,15
51346.9,3
51347.5,1
51352.1,5
51359.4,4
51360.3,1
51360.8,3
51361.4,2
51365.9,13
51370.9,6
51371.5,3
51373,2
51373.9,10
51374.8,12
51376.4,2
51376.6,1
51384.7,5
51388.2,8
51388.3,2
51388.7,9
51391.8,1
51391.9,4
51394.8,10
51398.8,19
51400.6,3
51405.7,1
51410,9
51410.7,17
51417.1,3
51418.7,11
51420.2,6
51420.7,5
51428.8,13
51429.4,8
51433,7
51439.5,9
51439.6,4
51441.2,5
51441.9,1
51444.2,11
51446.2,2
51454.3,14
51459.1,1
51462.1,4
51463,8
51465.1,4
51465.5,1
51473.8,5
51477.5,14
51478,2
51481,6
51483.9,7
51486.7,3
51494.8,2
51496.8,5
51499.1,15
51503.4,1
51506.5,9
51507,6
51507.1,2
51509.8,8
51512.2,2
51518.7,5
51519.9,4
51522.3,2
51524.7,1
51525.9,8
51531,3
51534.4,11
51534.6,6
51534.8,3
51535.3,7
51535.9,2
51547.8,7
51548.2,3
51551.4,6
51551.8,1
51553.2,27
51554.3,15
51554.7,2
51563.2,7
51563.5,4
51564.4,12
51566.6,14
51567.1,2
51570.2,7
51573.6,4
51575.1,3
51580.2,6
51580.7,1
51582,10
51587.5,6
51589,5
51595.6,9
51596.1,1
51596.2,1
51596.4,4
51598.4,3
51599.1,10
51607.8,3
51608.3,2
51608.6,4
51608.7,23
51611.6,2
51617.3,1
51623.5,8
51624.4,4
51625,1
51625.5,1
51627.4,6
51628,8
51630,15
51635.6,7
51636.2,7
51640.5,4
51643.4,14
51643.9,8
51652.3,4
51653.5,15
51653.9,4
51662.2,4
51664.2,7
51665.3,6
51669.4,8
51672.3,6
51675.1,2
51675.4,4
51678.1,3
51685.2,2
51685.3,2
51688.2,12
51694.1,4
51697.7,2
51703.7,12
51704.2,2
51714.3,4
51717.1,3
51723,6
51723.1,6
51723.2,2
51729.6,2
51733.2,8
51740.7,3
51741.6,22
51741.9,5
51742.1,3
51750.8,3
51751.9,1
51755.5,1
51760.9,4
51762,3
51763,5
51764.2,1
51767.4,4
51767.8,4
51770.7,2
51771.2,4
51774.3,3
51777.9,1
51784,5
51784.6,4
51786.2,12
51786.4,7
51790,8
51796.2,4
51796.7,2
51797.1,4
51800,4
51803.4,9
51811.9,15
51812.1,3
51812.2,2
51812.3,2
51815.9,1
51818.4,19
51818.8,2
51822.3,8
51823.8,12
51824.6,3
51827.6,2
51830.7,21
51831.2,3
51837.7,3
51839.8,4
51841,3
51841.9,7
51843.4,6
51851.1,1
51851.6,8
51852.1,2
51852.6,8
51853.7,5
51858.6,6
51860.3,4
51862.5,5
51863.2,13
51863.8,5
51872.5,10
51873,1
51873.7,3
51883.9,2
51885.8,4
51886.4,4
51889.1,4
51891.4,11
51892.1,7
51892.5,6
51902.3,2
51907.5,15
51908,9
51908.6,5
51909.9,2
51913.5,1
51913.7,4
51916.4,5
51918,2
51920.2,3
51920.4,7
51928.9,3
51930.3,7
51931.1,6
51931.2,3
51931.9,23
51932.3,10
51939.2,3
51942.8,5
51949.3,5
51952.9,8
51957.8,10
51962.8,3
51975.5,2
51978.4,6
51979,7
51981.2,6
51986.7,2
51987.2,4
51989.1,11
51994.1,7
51997.3,10
52000.6,2
52002.6,4
52004.8,2
52005.5,4
52006,9
52010.7,11
52016,3
52018.2,9
52019.4,5
52019.6,2
52021,16
52023.2,4
52026.1,6
52028.3,3
52031.5,2
52031.9,1
52033.9,1
52033.9,5
52034.8,3
52038.4,5
52040.5,7
52042,1
52042.1,5
52047,4
52048.7,7
52052.8,1
52055.8,7
52059.4,3
52061.4,3
52061.8,2
52063,12
52065.9,9
52067.5,3
52068.1,4
52070.9,3
52074.6,8
52076.3,2
52078.2,11
52079.8,10
52080.2,2
52086.4,9
52088.5,5
52090.7,9
52099.9,1
52105.1,6
52107.3,13
52110,1
52110.7,11
52115.2,5
52117.3,4
52119.6,2
52120.7,7
52124.6,8
52135.5,1
52136.1,8
52138.4,4
52139.1,1
52144.9,10
52150.5,3
52155,7
52157.2,2
52163.9,1
52164.4,3
52165.1,9
52167.9,1
52168.9,11
52172.7,10
52174,1
52177.6,7
52179.8,11
52180.5,10
52191,3
52193.9,5
52194.4,8
52195.3,4
52196.4,12
52197,4
52208.7,1
52209.4,12
52209.8,5
52222.3,8
52225.3,6
52225.9,7
52230.5,7
52234.2,18
52239.2,3
52241.2,6
52249.3,7
52249.9,2
52250.8,7
52251.4,5
52253.5,1
52256.5,6
52260,2
52263,7
52264.7,7
52266.6,7
52266.7,4
52269.5,1
52269.6,11
52270.3,6
52270.7,4
52274.8,14
52277.8,6
52279,6
52283.5,14
52287.9,9
52288.3,1
52289.1,21
52295.7,11
52296.2,2
52298,13
52298.4,1
52299.1,5
52304.5,7
52304.9,2
52307.1,2
52307.8,9
52311.4,4
52314.6,20
52315,3
52317.9,5
52319.6,7
52323.3,15
52327.1,7
52327.5,3
52330.3,6
52333.3,4
52340.5,5
52343.4,10
52352.1,9
52355.9,3
52359.4,13
52372.3,3
52373.2,4
52374.8,8
52383.9,3
52384.8,10
52384.9,8
52385.4,3
52388.2,6
52388.7,13
52395.6,4
52399.6,7
52402.5,6
52413,4
52413.7,6
52416.6,1
52423.5,10
52429.1,3
52429.2,17
52429.6,3
52437.8,1
52441.9,5
52442.3,18
52447.9,5
52452.8,4
52453.5,11
52455.1,8
52458,6
52459.1,4
52461.1,9
52467.4,11
52472.8,2
52473.9,8
52474,11
52474.5,6
52477.5,25
52484.7,7
52486.4,10
52486.7,2
52493.3,2
52497.6,1
52497.8,19
52502.8,4
52503.4,4
52511.7,10
52512.2,5
52512.6,5
52514.6,1
52515.5,13
52518.9,7
52523.1,1
52524.7,3
52529.6,2
52531,2
52534.4,18
52534.8,1
52541.9,1
52542.6,2
52543.1,15
52543.5,2
52547.8,6
52548.2,5
52553.2,32
52556.5,4
52563.2,4
52566.6,19
52571.8,2
52571.9,8
52575.5,5
52582,15
52583.5,2
52588.3,4
52598.4,1
52601.4,9
52604.6,13
52607.3,3
52608,2
52612.3,2
52617.3,4
52618.7,3
52623.5,17
52628.2,2
52630.7,10
52631.2,4
52632.6,4
52636.4,3
52639.9,2
52645.1,1
52647.1,2
52649.5,11
52650,5
52652.3,6
52660.3,4
52662.4,12
52663.9,3
52673.1,2
52675.1,4
52675.5,9
52676.2,1
52677.1,9
52679.1,3
52686,1
52690.5,10
52694.3,6
52701,8
52701.4,2
52702.2,21
52705,3
52717.5,2
52717.6,14
52719.4,12
52719.8,7
52720.3,2
52723.2,1
52730.3,1
52731,10
52731.5,13
52734,2
52734.2,2
52740.7,4
52740.9,6
52741.6,40
52749.4,1
52750.8,7
52751.6,1
52752.8,5
52761.7,1
52762.3,2
52762.8,3
52763,2
52764.2,2
52775.1,2
52778.3,2
52780.7,7
52781.6,5
52786.4,10
52796.4,3
52797.1,8
52799.5,4
52806.6,1
52806.7,9
52809.5,3
52809.6,4
52811.9,12
52812.3,3
52820.6,14
52823.1,1
52830.7,42
52835.5,2
52836.2,6
52838.4,6
52838.5,3
52844.2,1
52851.9,2
52852.1,3
52852.4,1
52854.3,4
52854.4,2
52861,1
52862.5,2
52864.6,3
52865.5,7
52867.5,1
52876.3,2
52879.9,3
52883.2,1
52883.4,6
52886.4,3
52888.6,5
52892.2,4
52895.1,7
52898.7,7
52902.3,4
52908.7,2
52909.9,6
52910.3,4
52912.3,1
52920.4,6
52921,4
52924.6,2
52927.5,2
52931.1,6
52931.2,5
52933.5,5
52937.8,4
52939.2,4
52939.6,12
52941.2,6
52950.1,5
52953.7,2
52954.6,6
52956.6,3
52965.4,2
52966.3,38
52969.1,4
52975.5,6
52978.3,1
52979,9
52985,3
52988.4,5
52989.9,4
52995,3
52995.1,16
52998.1,3
53011.5,3
53016.9,8
53017.5,2
53022.6,2
53026.4,3
53026.9,1
53028.3,2
53030.3,4
53039.2,1
53039.8,1
53040.5,4
53042.8,1
53044.8,13
53046.3,3
53056,10
53058.2,5
53061.8,4
53063.1,2
53066.7,1
53068.1,6
53072.3,1
53073.6,7
53074.8,25
53077,3
53079,2
53080.6,5
53081,1
53083.5,6
53085.5,4
53087.1,6
53087.2,4
53090.7,9
53091.1,3
53099.4,8
53099.9,1
53100.3,15
53108.9,1
53116,2
53118.5,6
53119,3
53119.6,5
53128.3,5
53131.9,1
53135.5,4
53138.4,5
53145.1,9
53147.3,3
